TimeStamp,VRCamera_position_x,VRCamera_position_y,VRCamera_position_z, VRCamera_quat_x,VRCamera_quat_y,VRCamera_quat_z,VRCamera_quat_w,VRCamera_six_a,VRCamera_six_b,VRCamera_six_c,VRCamera_six_d, VRCamera_Six_e, VRCamera_Six_f,Controller (left)_position_x,Controller (left)_position_y,Controller (left)_position_z, Controller (left)_quat_x,Controller (left)_quat_y,Controller (left)_quat_z,Controller (left)_quat_w,Controller (left)_six_a,Controller (left)_six_b,Controller (left)_six_c,Controller (left)_six_d, Controller (left)_Six_e, Controller (left)_Six_f,Controller (right)_position_x,Controller (right)_position_y,Controller (right)_position_z, Controller (right)_quat_x,Controller (right)_quat_y,Controller (right)_quat_z,Controller (right)_quat_w,Controller (right)_six_a,Controller (right)_six_b,Controller (right)_six_c,Controller (right)_six_d, Controller (right)_Six_e, Controller (right)_Six_f,
109.5314,0.1853,1.4618,2.8087,-0.2645, 0.0081, -0.1543,-0.9519,0.9522, 0.2895,0.0970,-0.2981, 0.8124, 0.5011,0.3959,1.3821,3.0886,-0.2486, -0.4068, -0.0996,0.8734,0.6492, 0.0283,0.7601,0.3761, 0.8566, -0.3532,-0.1404,1.2106,2.9041,-0.5322, -0.1537, 0.3421,0.7590,0.7187, 0.6829,-0.1307,-0.3556, 0.1995, -0.9131,
109.5421,0.1846,1.4620,2.8090,-0.2637, 0.0081, -0.1547,-0.9521,0.9520, 0.2903,0.0970,-0.2988, 0.8130, 0.4997,0.3947,1.3803,3.0897,-0.2479, -0.4069, -0.0931,0.8743,0.6516, 0.0388,0.7576,0.3646, 0.8598, -0.3576,-0.1403,1.2103,2.9046,-0.5322, -0.1538, 0.3424,0.7589,0.7182, 0.6834,-0.1311,-0.3561, 0.1991, -0.9130,
109.5549,0.1841,1.4622,2.8093,-0.2628, 0.0078, -0.1551,-0.9523,0.9518, 0.2913,0.0964,-0.2995, 0.8137, 0.4981,0.3923,1.3766,3.0917,-0.2461, -0.4072, -0.0816,0.8758,0.6551, 0.0574,0.7534,0.3434, 0.8656, -0.3645,-0.1390,1.2095,2.9054,-0.5320, -0.1539, 0.3431,0.7587,0.7172, 0.6843,-0.1316,-0.3569, 0.1985, -0.9128,
109.5636,0.1837,1.4625,2.8095,-0.2618, 0.0077, -0.1556,-0.9525,0.9515, 0.2923,0.0961,-0.3004, 0.8145, 0.4963,0.3895,1.3720,3.0946,-0.2419, -0.4071, -0.0720,0.8778,0.6581, 0.0705,0.7496,0.3235, 0.8725, -0.3661,-0.1388,1.2089,2.9064,-0.5316, -0.1539, 0.3440,0.7585,0.7160, 0.6855,-0.1323,-0.3582, 0.1981, -0.9124,
109.5787,0.1834,1.4628,2.8098,-0.2609, 0.0072, -0.1559,-0.9527,0.9513, 0.2933,0.0950,-0.3008, 0.8153, 0.4948,0.3876,1.3687,3.0967,-0.2387, -0.4067, -0.0658,0.8793,0.6605, 0.0785,0.7467,0.3099, 0.8774, -0.3663,-0.1385,1.2087,2.9072,-0.5312, -0.1539, 0.3446,0.7585,0.7152, 0.6862,-0.1327,-0.3593, 0.1981, -0.9120,
109.5928,0.1830,1.4630,2.8102,-0.2600, 0.0067, -0.1563,-0.9529,0.9511, 0.2943,0.0940,-0.3013, 0.8160, 0.4934,0.3837,1.3620,3.1009,-0.2325, -0.4058, -0.0536,0.8823,0.6649, 0.0941,0.7410,0.2833, 0.8861, -0.3668,-0.1381,1.2080,2.9086,-0.5304, -0.1537, 0.3460,0.7585,0.7134, 0.6879,-0.1339,-0.3618, 0.1979, -0.9110,
109.5988,0.1827,1.4633,2.8106,-0.2590, 0.0059, -0.1565,-0.9531,0.9509, 0.2953,0.0924,-0.3014, 0.8168, 0.4919,0.3803,1.3555,3.1051,-0.2279, -0.4049, -0.0411,0.8846,0.6688, 0.1119,0.7350,0.2572, 0.8928, -0.3699,-0.1376,1.2074,2.9099,-0.5298, -0.1532, 0.3474,0.7584,0.7117, 0.6892,-0.1357,-0.3646, 0.1973, -0.9100,
109.6096,0.1826,1.4636,2.8109,-0.2582, 0.0051, -0.1566,-0.9533,0.9509, 0.2960,0.0907,-0.3013, 0.8176, 0.4907,0.3773,1.3500,3.1082,-0.2254, -0.4046, -0.0283,0.8859,0.6711, 0.1322,0.7295,0.2325, 0.8968, -0.3764,-0.1388,1.2074,2.9110,-0.5294, -0.1530, 0.3483,0.7583,0.7106, 0.6902,-0.1367,-0.3662, 0.1969, -0.9095,
109.6224,0.1824,1.4639,2.8113,-0.2574, 0.0042, -0.1567,-0.9535,0.9509, 0.2966,0.0887,-0.3009, 0.8184, 0.4895,0.3755,1.3464,3.1103,-0.2241, -0.4043, -0.0193,0.8866,0.6724, 0.1469,0.7255,0.2155, 0.8988, -0.3817,-0.1385,1.2071,2.9116,-0.5292, -0.1529, 0.3488,0.7582,0.7099, 0.6908,-0.1374,-0.3672, 0.1965, -0.9091,
109.6309,0.1823,1.4642,2.8117,-0.2565, 0.0031, -0.1569,-0.9537,0.9507, 0.2978,0.0863,-0.3009, 0.8192, 0.4883,0.3716,1.3383,3.1147,-0.2203, -0.4041, 0.0002,0.8878,0.6734, 0.1784,0.7174,0.1778, 0.9029, -0.3913,-0.1378,1.2065,2.9129,-0.5286, -0.1527, 0.3499,0.7581,0.7084, 0.6921,-0.1384,-0.3692, 0.1962, -0.9084,
109.6452,0.1823,1.4646,2.8122,-0.2555, 0.0019, -0.1572,-0.9539,0.9506, 0.2990,0.0840,-0.3009, 0.8200, 0.4869,0.3694,1.3334,3.1176,-0.2174, -0.4038, 0.0108,0.8886,0.6736, 0.1947,0.7130,0.1564, 0.9053, -0.3950,-0.1373,1.2062,2.9138,-0.5281, -0.1526, 0.3508,0.7582,0.7074, 0.6930,-0.1391,-0.3707, 0.1962, -0.9078,
109.6602,0.1823,1.4649,2.8127,-0.2547, 0.0008, -0.1574,-0.9541,0.9504, 0.3000,0.0817,-0.3008, 0.8207, 0.4858,0.3653,1.3240,3.1230,-0.2108, -0.4038, 0.0293,0.8897,0.6722, 0.2225,0.7062,0.1181, 0.9094, -0.3989,-0.1366,1.2056,2.9154,-0.5272, -0.1519, 0.3524,0.7582,0.7055, 0.6946,-0.1412,-0.3742, 0.1958, -0.9064,
109.6659,0.1823,1.4652,2.8134,-0.2539, -0.0005, -0.1576,-0.9543,0.9503, 0.3010,0.0790,-0.3005, 0.8214, 0.4848,0.3607,1.3137,3.1288,-0.2049, -0.4039, 0.0497,0.8902,0.6687, 0.2540,0.6988,0.0770, 0.9111, -0.4049,-0.1363,1.2052,2.9171,-0.5260, -0.1510, 0.3543,0.7583,0.7034, 0.6962,-0.1436,-0.3784, 0.1957, -0.9047,
109.6760,0.1824,1.4654,2.8139,-0.2530, -0.0021, -0.1575,-0.9546,0.9504, 0.3018,0.0757,-0.2997, 0.8224, 0.4836,0.3593,1.3103,3.1307,-0.2033, -0.4041, 0.0567,0.8900,0.6670, 0.2653,0.6962,0.0634, 0.9109, -0.4078,-0.1360,1.2050,2.9177,-0.5257, -0.1508, 0.3547,0.7584,0.7029, 0.6965,-0.1443,-0.3795, 0.1957, -0.9043,
109.6885,0.1826,1.4657,2.8144,-0.2523, -0.0037, -0.1574,-0.9548,0.9505, 0.3023,0.0724,-0.2986, 0.8232, 0.4829,0.3558,1.3030,3.1347,-0.2016, -0.4045, 0.0719,0.8891,0.6624, 0.2910,0.6903,0.0352, 0.9084, -0.4167,-0.1359,1.2048,2.9188,-0.5249, -0.1503, 0.3558,0.7584,0.7016, 0.6976,-0.1455,-0.3819, 0.1957, -0.9032,
109.6999,0.1828,1.4660,2.8150,-0.2516, -0.0052, -0.1571,-0.9550,0.9506, 0.3027,0.0690,-0.2974, 0.8241, 0.4822,0.3524,1.2946,3.1394,-0.1987, -0.4044, 0.0878,0.8884,0.6575, 0.3168,0.6836,0.0046, 0.9056, -0.4240,-0.1351,1.2045,2.9201,-0.5241, -0.1497, 0.3571,0.7585,0.7002, 0.6986,-0.1471,-0.3848, 0.1956, -0.9021,
109.7121,0.1830,1.4662,2.8155,-0.2509, -0.0068, -0.1570,-0.9552,0.9506, 0.3033,0.0658,-0.2965, 0.8248, 0.4815,0.3493,1.2869,3.1439,-0.1954, -0.4039, 0.0985,0.8883,0.6544, 0.3329,0.6790,-0.0172, 0.9042, -0.4267,-0.1347,1.2044,2.9212,-0.5236, -0.1490, 0.3583,0.7585,0.6989, 0.6995,-0.1491,-0.3875, 0.1950, -0.9010,
109.7241,0.1833,1.4665,2.8162,-0.2503, -0.0083, -0.1569,-0.9553,0.9506, 0.3039,0.0627,-0.2956, 0.8254, 0.4809,0.3463,1.2788,3.1489,-0.1919, -0.4029, 0.1089,0.8883,0.6517, 0.3480,0.6739,-0.0387, 0.9026, -0.4287,-0.1338,1.2042,2.9224,-0.5230, -0.1478, 0.3597,0.7585,0.6975, 0.7002,-0.1520,-0.3910, 0.1942, -0.8996,
109.7313,0.1835,1.4666,2.8169,-0.2498, -0.0097, -0.1569,-0.9555,0.9506, 0.3046,0.0599,-0.2950, 0.8260, 0.4804,0.3434,1.2707,3.1537,-0.1890, -0.4022, 0.1216,0.8876,0.6469, 0.3678,0.6680,-0.0638, 0.8990, -0.4333,-0.1318,1.2037,2.9234,-0.5223, -0.1466, 0.3609,0.7586,0.6964, 0.7008,-0.1546,-0.3944, 0.1939, -0.8982,
109.7422,0.1837,1.4668,2.8176,-0.2495, -0.0110, -0.1569,-0.9555,0.9505, 0.3054,0.0572,-0.2944, 0.8263, 0.4802,0.3417,1.2656,3.1568,-0.1877, -0.4021, 0.1306,0.8866,0.6425, 0.3826,0.6639,-0.0807, 0.8954, -0.4379,-0.1312,1.2036,2.9240,-0.5219, -0.1458, 0.3616,0.7587,0.6960, 0.7009,-0.1561,-0.3964, 0.1938, -0.8974,
109.7556,0.1839,1.4669,2.8183,-0.2492, -0.0123, -0.1568,-0.9556,0.9505, 0.3059,0.0546,-0.2936, 0.8266, 0.4801,0.3387,1.2577,3.1613,-0.1858, -0.4020, 0.1458,0.8847,0.6343, 0.4074,0.6571,-0.1086, 0.8884, -0.4460,-0.1307,1.2035,2.9250,-0.5213, -0.1448, 0.3623,0.7590,0.6955, 0.7010,-0.1579,-0.3990, 0.1940, -0.8962,
109.7661,0.1841,1.4671,2.8189,-0.2490, -0.0137, -0.1567,-0.9556,0.9505, 0.3064,0.0519,-0.2928, 0.8269, 0.4802,0.3345,1.2445,3.1688,-0.1844, -0.4012, 0.1763,0.8797,0.6159, 0.4582,0.6409,-0.1623, 0.8698, -0.4659,-0.1274,1.2030,2.9264,-0.5203, -0.1431, 0.3628,0.7597,0.6958, 0.7001,-0.1601,-0.4023, 0.1953, -0.8944,
109.7789,0.1843,1.4672,2.8197,-0.2488, -0.0147, -0.1566,-0.9557,0.9505, 0.3067,0.0498,-0.2920, 0.8271, 0.4803,0.3333,1.2403,3.1711,-0.1845, -0.4007, 0.1884,0.8775,0.6079, 0.4784,0.6337,-0.1828, 0.8610, -0.4746,-0.1270,1.2029,2.9268,-0.5201, -0.1426, 0.3630,0.7599,0.6959, 0.6999,-0.1608,-0.4033, 0.1956, -0.8939,
109.7909,0.1845,1.4672,2.8205,-0.2488, -0.0158, -0.1566,-0.9557,0.9505, 0.3072,0.0478,-0.2915, 0.8271, 0.4805,0.3306,1.2309,3.1763,-0.1828, -0.3994, 0.2105,0.8733,0.5923, 0.5137,0.6207,-0.2216, 0.8445, -0.4875,-0.1276,1.2032,2.9277,-0.5195, -0.1414, 0.3632,0.7604,0.6962, 0.6993,-0.1623,-0.4053, 0.1963, -0.8928,
109.7983,0.1847,1.4672,2.8213,-0.2488, -0.0167, -0.1565,-0.9557,0.9505, 0.3074,0.0460,-0.2908, 0.8273, 0.4807,0.3287,1.2232,3.1810,-0.1765, -0.3976, 0.2211,0.8728,0.5860, 0.5264,0.6160,-0.2457, 0.8399, -0.4840,-0.1271,1.2032,2.9283,-0.5190, -0.1407, 0.3633,0.7608,0.6965, 0.6988,-0.1630,-0.4067, 0.1973, -0.8920,
109.8091,0.1847,1.4674,2.8223,-0.2487, -0.0176, -0.1566,-0.9557,0.9503, 0.3081,0.0443,-0.2906, 0.8273, 0.4808,0.3273,1.2182,3.1841,-0.1732, -0.3968, 0.2275,0.8723,0.5816, 0.5343,0.6134,-0.2595, 0.8365, -0.4827,-0.1272,1.2034,2.9289,-0.5187, -0.1401, 0.3633,0.7611,0.6967, 0.6984,-0.1636,-0.4077, 0.1980, -0.8914,
109.8213,0.1847,1.4674,2.8232,-0.2487, -0.0183, -0.1566,-0.9557,0.9503, 0.3084,0.0429,-0.2902, 0.8273, 0.4810,0.3258,1.2116,3.1885,-0.1672, -0.3957, 0.2321,0.8727,0.5792, 0.5374,0.6130,-0.2727, 0.8364, -0.4755,-0.1268,1.2034,2.9294,-0.5183, -0.1398, 0.3627,0.7618,0.6978, 0.6975,-0.1628,-0.4076, 0.1998, -0.8910,
109.8307,0.1848,1.4675,2.8242,-0.2487, -0.0189, -0.1566,-0.9556,0.9503, 0.3086,0.0418,-0.2898, 0.8272, 0.4813,0.3240,1.2043,3.1932,-0.1641, -0.3954, 0.2410,0.8710,0.5712, 0.5496,0.6097,-0.2900, 0.8300, -0.4765,-0.1260,1.2032,2.9299,-0.5178, -0.1395, 0.3617,0.7626,0.6994, 0.6962,-0.1619,-0.4072, 0.2020, -0.8907,
109.8453,0.1848,1.4675,2.8251,-0.2490, -0.0195, -0.1564,-0.9556,0.9503, 0.3087,0.0407,-0.2893, 0.8271, 0.4820,0.3229,1.1989,3.1967,-0.1635, -0.3956, 0.2506,0.8683,0.5613, 0.5646,0.6051,-0.3058, 0.8209, -0.4823,-0.1258,1.2032,2.9302,-0.5176, -0.1394, 0.3609,0.7632,0.7006, 0.6952,-0.1609,-0.4067, 0.2037, -0.8906,
109.8580,0.1848,1.4675,2.8260,-0.2492, -0.0200, -0.1563,-0.9556,0.9503, 0.3087,0.0397,-0.2888, 0.8270, 0.4824,0.3215,1.1904,3.2017,-0.1669, -0.3970, 0.2771,0.8589,0.5313, 0.6085,0.5895,-0.3434, 0.7908, -0.5067,-0.1245,1.2028,2.9304,-0.5172, -0.1395, 0.3598,0.7640,0.7022, 0.6940,-0.1590,-0.4055, 0.2062, -0.8905,
109.8630,0.1849,1.4676,2.8270,-0.2494, -0.0203, -0.1562,-0.9555,0.9504, 0.3086,0.0390,-0.2883, 0.8268, 0.4830,0.3204,1.1823,3.2060,-0.1677, -0.3977, 0.3018,0.8501,0.5016, 0.6465,0.5749,-0.3798, 0.7616, -0.5251,-0.1224,1.2023,2.9305,-0.5167, -0.1396, 0.3591,0.7645,0.7031, 0.6934,-0.1576,-0.4048, 0.2081, -0.8904,
109.8748,0.1849,1.4676,2.8280,-0.2497, -0.0207, -0.1560,-0.9554,0.9505, 0.3084,0.0385,-0.2878, 0.8266, 0.4837,0.3203,1.1799,3.2074,-0.1664, -0.3977, 0.3089,0.8478,0.4928, 0.6560,0.5716,-0.3914, 0.7538, -0.5278,-0.1225,1.2022,2.9305,-0.5166, -0.1399, 0.3589,0.7647,0.7032, 0.6935,-0.1569,-0.4044, 0.2086, -0.8905,
109.8869,0.1849,1.4676,2.8290,-0.2498, -0.0210, -0.1559,-0.9554,0.9505, 0.3083,0.0378,-0.2873, 0.8266, 0.4839,0.3198,1.1733,3.2118,-0.1624, -0.3972, 0.3221,0.8439,0.4770, 0.6726,0.5658,-0.4146, 0.7398, -0.5299,-0.1220,1.2019,2.9307,-0.5161, -0.1402, 0.3587,0.7651,0.7033, 0.6936,-0.1557,-0.4041, 0.2099, -0.8903,
109.8964,0.1847,1.4677,2.8301,-0.2499, -0.0210, -0.1558,-0.9554,0.9506, 0.3082,0.0378,-0.2872, 0.8266, 0.4840,0.3201,1.1683,3.2162,-0.1549, -0.3942, 0.3217,0.8468,0.4822, 0.6671,0.5679,-0.4228, 0.7449, -0.5161,-0.1223,1.2017,2.9306,-0.5157, -0.1408, 0.3587,0.7652,0.7030, 0.6942,-0.1545,-0.4037, 0.2107, -0.8903,
109.9132,0.1846,1.4677,2.8312,-0.2499, -0.0208, -0.1558,-0.9554,0.9506, 0.3080,0.0381,-0.2873, 0.8266, 0.4840,0.3201,1.1642,3.2195,-0.1517, -0.3924, 0.3267,0.8463,0.4786, 0.6720,0.5651,-0.4338, 0.7405, -0.5132,-0.1222,1.2015,2.9306,-0.5155, -0.1412, 0.3585,0.7654,0.7031, 0.6943,-0.1534,-0.4031, 0.2116, -0.8903,
109.9240,0.1843,1.4678,2.8334,-0.2499, -0.0204, -0.1556,-0.9555,0.9507, 0.3076,0.0388,-0.2872, 0.8266, 0.4840,0.3211,1.1571,3.2271,-0.1480, -0.3850, 0.3297,0.8492,0.4861, 0.6740,0.5564,-0.4461, 0.7388, -0.5052,-0.1255,1.2015,2.9303,-0.5147, -0.1433, 0.3575,0.7660,0.7033, 0.6952,-0.1485,-0.4002, 0.2145, -0.8910,
109.9416,0.1840,1.4678,2.8345,-0.2499, -0.0203, -0.1553,-0.9555,0.9509, 0.3069,0.0389,-0.2867, 0.8269, 0.4839,0.3181,1.1551,3.2302,-0.1478, -0.3825, 0.3340,0.8487,0.4843, 0.6799,0.5506,-0.4538, 0.7333, -0.5063,-0.1261,1.2012,2.9301,-0.5143, -0.1443, 0.3568,0.7664,0.7037, 0.6954,-0.1458,-0.3984, 0.2163, -0.8913,
109.9537,0.1837,1.4679,2.8356,-0.2499, -0.0201, -0.1552,-0.9556,0.9510, 0.3066,0.0391,-0.2865, 0.8270, 0.4838,0.3189,1.1521,3.2340,-0.1485, -0.3794, 0.3404,0.8474,0.4804, 0.6896,0.5419,-0.4644, 0.7241, -0.5099,-0.1255,1.2006,2.9296,-0.5139, -0.1458, 0.3556,0.7670,0.7046, 0.6953,-0.1417,-0.3956, 0.2191, -0.8919,
109.9641,0.1834,1.4678,2.8367,-0.2497, -0.0198, -0.1549,-0.9556,0.9512, 0.3061,0.0395,-0.2862, 0.8272, 0.4835,0.3198,1.1498,3.2375,-0.1497, -0.3761, 0.3480,0.8456,0.4749, 0.7011,0.5319,-0.4759, 0.7130, -0.5149,-0.1263,1.2002,2.9292,-0.5134, -0.1473, 0.3542,0.7676,0.7056, 0.6951,-0.1376,-0.3926, 0.2218, -0.8925,
109.9779,0.1831,1.4678,2.8379,-0.2496, -0.0194, -0.1549,-0.9557,0.9513, 0.3058,0.0403,-0.2864, 0.8274, 0.4831,0.3204,1.1478,3.2405,-0.1503, -0.3732, 0.3549,0.8439,0.4696, 0.7112,0.5232,-0.4868, 0.7029, -0.5186,-0.1265,1.1998,2.9287,-0.5131, -0.1484, 0.3531,0.7681,0.7065, 0.6948,-0.1344,-0.3901, 0.2240, -0.8931,
109.9908,0.1827,1.4678,2.8391,-0.2495, -0.0191, -0.1548,-0.9557,0.9513, 0.3054,0.0408,-0.2864, 0.8275, 0.4829,0.3220,1.1456,3.2442,-0.1508, -0.3699, 0.3652,0.8409,0.4596, 0.7257,0.5119,-0.5026, 0.6878, -0.5238,-0.1271,1.1991,2.9283,-0.5127, -0.1501, 0.3515,0.7688,0.7078, 0.6944,-0.1296,-0.3866, 0.2272, -0.8938,
109.9979,0.1824,1.4678,2.8403,-0.2495, -0.0188, -0.1547,-0.9558,0.9514, 0.3050,0.0413,-0.2863, 0.8277, 0.4827,0.3232,1.1437,3.2475,-0.1508, -0.3676, 0.3743,0.8379,0.4495, 0.7382,0.5030,-0.5164, 0.6742, -0.5280,-0.1283,1.1986,2.9278,-0.5121, -0.1520, 0.3499,0.7696,0.7090, 0.6942,-0.1244,-0.3828, 0.2307, -0.8945,
110.0091,0.1821,1.4678,2.8414,-0.2494, -0.0184, -0.1546,-0.9558,0.9515, 0.3046,0.0419,-0.2863, 0.8279, 0.4824,0.3239,1.1427,3.2492,-0.1510, -0.3665, 0.3788,0.8363,0.4444, 0.7443,0.4985,-0.5229, 0.6674, -0.5303,-0.1278,1.1980,2.9275,-0.5118, -0.1530, 0.3491,0.7700,0.7095, 0.6941,-0.1217,-0.3810, 0.2325, -0.8949,
110.0212,0.1818,1.4678,2.8427,-0.2494, -0.0180, -0.1543,-0.9559,0.9518, 0.3039,0.0425,-0.2859, 0.8280, 0.4824,0.3256,1.1418,3.2516,-0.1517, -0.3653, 0.3846,0.8340,0.4373, 0.7523,0.4927,-0.5307, 0.6582, -0.5340,-0.1289,1.1975,2.9271,-0.5111, -0.1549, 0.3475,0.7707,0.7106, 0.6939,-0.1165,-0.3773, 0.2360, -0.8955,
110.0316,0.1814,1.4678,2.8439,-0.2494, -0.0179, -0.1540,-0.9559,0.9519, 0.3034,0.0426,-0.2856, 0.8282, 0.4823,0.3272,1.1410,3.2544,-0.1514, -0.3633, 0.3864,0.8341,0.4374, 0.7547,0.4890,-0.5347, 0.6555, -0.5334,-0.1294,1.1968,2.9270,-0.5104, -0.1569, 0.3459,0.7715,0.7115, 0.6939,-0.1110,-0.3736, 0.2397, -0.8961,
110.0452,0.1810,1.4677,2.8452,-0.2494, -0.0176, -0.1538,-0.9559,0.9521, 0.3029,0.0430,-0.2853, 0.8283, 0.4823,0.3285,1.1408,3.2568,-0.1506, -0.3607, 0.3846,0.8362,0.4439, 0.7519,0.4874,-0.5346, 0.6587, -0.5294,-0.1305,1.1962,2.9267,-0.5098, -0.1588, 0.3445,0.7721,0.7121, 0.6940,-0.1060,-0.3701, 0.2429, -0.8967,
110.0581,0.1806,1.4677,2.8463,-0.2495, -0.0174, -0.1536,-0.9560,0.9522, 0.3024,0.0433,-0.2850, 0.8283, 0.4823,0.3300,1.1409,3.2599,-0.1495, -0.3570, 0.3818,0.8393,0.4535, 0.7477,0.4851,-0.5341, 0.6637, -0.5236,-0.1343,1.1960,2.9268,-0.5090, -0.1612, 0.3429,0.7729,0.7128, 0.6942,-0.0999,-0.3660, 0.2466, -0.8974,
110.0651,0.1802,1.4676,2.8475,-0.2497, -0.0173, -0.1534,-0.9559,0.9523, 0.3019,0.0435,-0.2846, 0.8282, 0.4828,0.3315,1.1412,3.2627,-0.1495, -0.3527, 0.3803,0.8418,0.4619, 0.7457,0.4801,-0.5348, 0.6661, -0.5200,-0.1356,1.1952,2.9264,-0.5082, -0.1637, 0.3415,0.7735,0.7131, 0.6947,-0.0939,-0.3620, 0.2502, -0.8980,
110.0771,0.1798,1.4675,2.8486,-0.2501, -0.0171, -0.1533,-0.9559,0.9524, 0.3017,0.0440,-0.2846, 0.8279, 0.4833,0.3331,1.1415,3.2653,-0.1505, -0.3489, 0.3806,0.8431,0.4668, 0.7468,0.4737,-0.5367, 0.6650, -0.5194,-0.1369,1.1945,2.9264,-0.5074, -0.1659, 0.3405,0.7740,0.7131, 0.6955,-0.0887,-0.3588, 0.2532, -0.8984,
110.0879,0.1795,1.4674,2.8497,-0.2504, -0.0170, -0.1531,-0.9558,0.9525, 0.3012,0.0441,-0.2841, 0.8278, 0.4838,0.3340,1.1415,3.2669,-0.1510, -0.3468, 0.3812,0.8436,0.4690, 0.7478,0.4699,-0.5384, 0.6638, -0.5192,-0.1380,1.1940,2.9263,-0.5069, -0.1673, 0.3398,0.7744,0.7131, 0.6958,-0.0854,-0.3567, 0.2552, -0.8987,
110.0982,0.1791,1.4673,2.8508,-0.2507, -0.0169, -0.1531,-0.9557,0.9526, 0.3011,0.0445,-0.2842, 0.8274, 0.4844,0.3356,1.1416,3.2689,-0.1525, -0.3443, 0.3839,0.8431,0.4681, 0.7523,0.4635,-0.5423, 0.6587, -0.5215,-0.1392,1.1934,2.9263,-0.5061, -0.1692, 0.3390,0.7748,0.7129, 0.6965,-0.0809,-0.3540, 0.2578, -0.8990,
110.1122,0.1786,1.4673,2.8518,-0.2510, -0.0169, -0.1531,-0.9557,0.9526, 0.3010,0.0446,-0.2841, 0.8272, 0.4849,0.3364,1.1418,3.2706,-0.1528, -0.3429, 0.3877,0.8418,0.4641, 0.7576,0.4589,-0.5480, 0.6526, -0.5233,-0.1414,1.1931,2.9264,-0.5054, -0.1709, 0.3386,0.7751,0.7123, 0.6976,-0.0774,-0.3522, 0.2599, -0.8991,
110.1260,0.1782,1.4672,2.8529,-0.2513, -0.0169, -0.1531,-0.9556,0.9526, 0.3010,0.0446,-0.2841, 0.8269, 0.4854,0.3382,1.1415,3.2730,-0.1522, -0.3415, 0.3925,0.8403,0.4586, 0.7636,0.4545,-0.5556, 0.6456, -0.5239,-0.1429,1.1924,2.9265,-0.5046, -0.1730, 0.3382,0.7753,0.7114, 0.6990,-0.0731,-0.3499, 0.2621, -0.8994,
110.1381,0.1777,1.4672,2.8539,-0.2516, -0.0169, -0.1530,-0.9555,0.9526, 0.3009,0.0447,-0.2839, 0.8266, 0.4860,0.3399,1.1412,3.2753,-0.1505, -0.3407, 0.3958,0.8394,0.4545, 0.7670,0.4528,-0.5620, 0.6414, -0.5223,-0.1438,1.1917,2.9266,-0.5040, -0.1751, 0.3377,0.7754,0.7106, 0.7002,-0.0689,-0.3473, 0.2639, -0.8999,
110.1445,0.1772,1.4671,2.8548,-0.2520, -0.0170, -0.1530,-0.9554,0.9526, 0.3010,0.0446,-0.2838, 0.8262, 0.4867,0.3412,1.1409,3.2773,-0.1497, -0.3395, 0.3983,0.8389,0.4523, 0.7698,0.4503,-0.5665, 0.6380, -0.5216,-0.1455,1.1913,2.9267,-0.5037, -0.1768, 0.3371,0.7755,0.7102, 0.7010,-0.0654,-0.3448, 0.2654, -0.9004,
110.1541,0.1767,1.4671,2.8558,-0.2523, -0.0172, -0.1532,-0.9553,0.9525, 0.3014,0.0445,-0.2841, 0.8258, 0.4873,0.3418,1.1406,3.2780,-0.1486, -0.3397, 0.3984,0.8389,0.4518, 0.7693,0.4517,-0.5675, 0.6385, -0.5199,-0.1459,1.1912,2.9268,-0.5036, -0.1774, 0.3368,0.7756,0.7102, 0.7011,-0.0640,-0.3437, 0.2659, -0.9006,
110.1650,0.1762,1.4670,2.8567,-0.2527, -0.0172, -0.1534,-0.9552,0.9523, 0.3018,0.0447,-0.2844, 0.8252, 0.4880,0.3429,1.1403,3.2794,-0.1474, -0.3392, 0.3991,0.8390,0.4513, 0.7697,0.4516,-0.5697, 0.6380, -0.5181,-0.1488,1.1914,2.9271,-0.5033, -0.1788, 0.3364,0.7756,0.7097, 0.7018,-0.0612,-0.3419, 0.2671, -0.9010,
110.1813,0.1757,1.4670,2.8576,-0.2530, -0.0174, -0.1538,-0.9550,0.9521, 0.3026,0.0447,-0.2851, 0.8247, 0.4885,0.3440,1.1402,3.2804,-0.1463, -0.3387, 0.3991,0.8394,0.4520, 0.7691,0.4518,-0.5709, 0.6386, -0.5160,-0.1496,1.1913,2.9274,-0.5029, -0.1799, 0.3359,0.7758,0.7096, 0.7021,-0.0587,-0.3402, 0.2685, -0.9012,
110.1920,0.1752,1.4669,2.8585,-0.2533, -0.0174, -0.1541,-0.9549,0.9519, 0.3031,0.0448,-0.2854, 0.8242, 0.4892,0.3455,1.1397,3.2821,-0.1451, -0.3383, 0.3984,0.8401,0.4536, 0.7676,0.4528,-0.5713, 0.6404, -0.5134,-0.1496,1.1910,2.9278,-0.5027, -0.1811, 0.3354,0.7759,0.7095, 0.7025,-0.0562,-0.3384, 0.2696, -0.9016,
110.1978,0.1747,1.4668,2.8593,-0.2538, -0.0175, -0.1544,-0.9547,0.9517, 0.3037,0.0449,-0.2859, 0.8235, 0.4899,0.3464,1.1394,3.2833,-0.1444, -0.3381, 0.3966,0.8412,0.4569, 0.7648,0.4542,-0.5696, 0.6438, -0.5110,-0.1501,1.1911,2.9282,-0.5028, -0.1815, 0.3353,0.7758,0.7093, 0.7027,-0.0555,-0.3377, 0.2696, -0.9018,
